Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20250907235300,1,0,0,1,9,0.2,68.5,0.5,0.0
20250907235330,1,0,0,1,9,0.2,66.7,1.0,0.0
20250907235600,1,0,0,1,9,0.0,70.8,0.2,0.0
20250907235630,1,0,0,1,9,0.3,72.8,0.7,0.0
20250907235800,1,0,0,1,9,0.7,69.8,0.8,0.0
20250907235830,1,0,0,1,9,0.0,74.7,0.2,0.0
20250908000300,1,0,0,1,9,0.5,81.8,1.5,0.0
20250908000330,1,0,0,1,9,0.0,68.8,0.3,0.0
20250908000500,1,0,0,1,9,0.8,71.5,1.7,0.0
20250908000530,1,0,0,1,9,0.7,69.2,1.0,0.0
20250908000600,1,0,0,1,9,0.0,72.3,0.3,0.0
20250908000800,1,0,0,1,9,0.2,70.3,0.3,0.5
20250908000830,1,0,0,1,9,0.0,72.8,0.2,0.5
20250908000900,1,0,0,1,9,0.2,73.7,0.7,0.5
20250908000930,1,0,0,1,9,0.2,84.7,0.8,0.5
20250908001200,1,0,0,1,9,0.3,74.2,1.0,0.5
20250908001230,1,0,0,1,9,0.2,70.3,0.5,0.5
20250908001000,1,0,0,1,9,0.0,70.2,0.2,0.5
20250908001030,1,0,0,1,9,0.3,64.0,0.5,0.5
20250908001400,1,0,0,1,9,0.5,67.5,0.3,0.5
20250908001430,1,0,0,1,9,0.0,69.5,0.7,0.5
20250908001500,1,0,0,1,9,0.3,75.7,0.7,0.5
20250908001530,1,0,0,1,9,0.3,73.2,0.8,0.5
20250908001800,1,0,0,1,9,0.2,72.0,0.7,0.5
20250908001830,1,0,0,1,9,0.0,70.0,0.0,0.5
20250908002000,1,0,0,1,9,0.7,67.7,0.8,0.5
20250908002030,1,0,0,1,9,0.5,72.7,1.0,0.5
20250908002200,1,0,0,1,9,0.3,72.7,0.7,0.5
20250908002230,1,0,0,1,9,0.0,69.8,0.3,0.5
20250908002400,1,0,0,1,9,0.0,72.0,0.5,6.27
20250908002430,1,0,0,1,9,0.0,70.0,0.0,6.27
20250908002500,1,0,0,1,9,0.7,72.7,0.5,6.27
20250908002530,1,0,0,1,9,0.3,70.5,0.5,6.27
20250908002600,1,0,0,1,9,0.5,70.0,0.8,6.27
20250908002630,1,0,0,1,9,0.5,77.2,0.7,6.27
20250908002800,1,0,0,1,9,0.5,62.8,0.8,6.27
20250908002830,1,0,0,1,9,0.2,71.2,0.5,6.27
20250908002900,1,0,0,1,9,0.0,74.0,0.3,6.27
20250908002930,1,0,0,1,9,0.0,72.8,0.3,6.27
20250908003000,1,0,0,1,9,0.2,70.0,0.8,6.27
20250908003030,1,0,0,1,9,0.2,68.5,0.8,6.27
20250908003400,1,0,0,1,9,0.3,65.2,0.5,6.27
20250908003430,1,0,0,1,9,0.0,65.8,0.7,6.27
20250908003500,1,0,0,1,9,0.5,65.3,0.8,6.27
20250908003530,1,0,0,1,9,1.0,61.0,1.0,6.27
20250908003700,1,0,0,1,9,0.2,63.2,0.3,6.27
20250908003730,1,0,0,1,9,0.2,64.0,0.5,6.27
20250908004000,1,0,0,1,9,0.3,71.5,0.2,3.85
20250908004030,1,0,0,1,9,0.2,69.7,0.5,3.85
20250908004500,1,0,0,1,9,0.8,59.7,0.5,3.85
20250908004530,1,0,0,1,9,0.0,72.0,0.2,3.85
20250908004800,1,0,0,1,9,0.7,58.0,0.7,3.85
20250908004830,1,0,0,1,9,1.0,56.0,0.5,3.85
20250908004900,1,0,0,1,9,0.5,63.5,0.3,3.85
20250908004930,1,0,0,1,9,0.2,67.0,0.3,3.85
20250908005000,1,0,0,1,9,1.3,63.2,0.3,3.85
20250908005030,1,0,0,1,9,0.2,68.8,0.2,3.85
20250908005300,1,0,0,1,9,0.5,56.2,0.5,3.85
20250908005330,1,0,0,1,9,0.8,60.0,1.0,3.85
20250908010000,1,0,0,1,9,0.5,55.0,0.3,5.25
20250908010030,1,0,0,1,9,0.0,65.8,0.3,5.25
20250908010300,1,0,0,1,9,0.8,65.7,0.8,5.25
20250908010330,1,0,0,1,9,0.2,68.7,0.3,5.25
20250908010600,1,0,0,1,9,0.0,69.2,0.2,5.25
20250908010500,1,0,0,1,9,0.0,70.0,0.0,5.25
20250908010530,1,0,0,1,9,0.3,69.0,0.3,5.25
20250908010800,1,0,0,1,9,0.2,69.3,0.5,0.73
20250908010830,1,0,0,1,9,0.0,67.7,0.7,0.73
20250908011000,1,0,0,1,9,0.0,70.0,0.0,0.73
20250908011030,1,0,0,1,9,1.0,65.8,1.2,0.73
20250908011100,1,0,0,1,9,0.2,71.3,0.5,0.73
20250908011130,1,0,0,1,9,0.3,68.5,0.3,0.73
20250908011300,1,0,0,1,9,0.0,70.0,0.0,0.73
20250908011330,1,0,0,1,9,0.5,65.3,0.8,0.73
20250908011400,1,0,0,1,9,0.2,67.7,0.3,0.73
20250908011430,1,0,0,1,9,0.2,73.0,0.7,0.73
20250908011500,1,0,0,1,9,0.3,65.7,0.8,0.73
20250908011530,1,0,0,1,9,0.3,71.7,0.5,0.73
20250908012000,1,0,0,1,9,0.2,64.8,0.3,0.73
20250908012030,1,0,0,1,9,0.0,73.3,0.2,0.73
20250908012200,1,0,0,1,9,0.2,65.7,0.2,0.73
20250908012230,1,0,0,1,9,3.0,63.0,0.3,0.73
20250908012300,1,0,0,1,9,0.7,65.3,0.3,2.78
20250908012330,1,0,0,1,9,3.2,57.0,0.3,2.78
20250908012500,1,0,0,1,9,2.0,58.5,0.8,2.78
20250908012530,1,0,0,1,9,1.3,64.0,0.3,2.78
20250908012800,1,0,0,1,9,0.7,65.2,0.5,2.78
20250908012830,1,0,0,1,9,0.2,68.8,0.2,2.78
20250908012900,1,0,0,1,9,0.0,67.7,0.2,2.78
20250908012930,1,0,0,1,9,0.7,70.3,1.0,2.78
20250908013200,1,0,0,1,9,0.7,58.7,0.8,2.78
20250908013230,1,0,0,1,9,0.3,65.0,0.5,2.78
20250908013500,1,0,0,1,9,0.3,68.5,0.3,2.78
20250908013530,1,0,0,1,9,0.5,63.5,1.3,2.78
20250908013600,1,0,0,1,9,1.0,66.3,0.7,2.78
20250908013630,1,0,0,1,9,1.0,69.2,0.7,2.78
20250908013800,1,0,0,1,9,0.0,70.0,0.0,4.02
20250908013830,1,0,0,1,9,1.2,73.3,1.2,4.02
20250908014000,1,0,0,1,9,0.2,65.8,0.3,4.02
20250908014030,1,0,0,1,9,0.7,68.3,0.8,4.02
20250908014200,1,0,0,1,9,0.2,64.5,0.5,4.02
20250908014230,1,0,0,1,9,0.0,64.3,0.3,4.02
20250908014500,1,0,0,1,9,0.5,66.2,0.7,4.02
20250908014530,1,0,0,1,9,0.2,66.2,0.7,4.02
20250908014600,1,0,0,1,9,0.2,65.5,0.2,4.02
20250908014630,1,0,0,1,9,0.0,68.3,0.2,4.02
20250908014800,1,0,0,1,9,0.2,70.0,0.5,4.02
20250908014830,1,0,0,1,9,0.2,68.8,0.2,4.02
20250908015000,1,0,0,1,9,0.0,70.2,0.2,4.02
20250908015030,1,0,0,1,9,0.3,64.2,0.8,4.02
20250908015300,1,0,0,1,9,0.0,69.8,0.2,4.02
20250908015330,1,0,0,1,9,0.0,70.8,0.2,4.02
