Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20250917235300,1,0,0,1,9,0.0,66.8,1.0,0.0
20250917235330,1,0,0,1,9,0.3,78.7,1.0,0.0
20250917235500,1,0,0,1,9,0.8,76.3,2.2,0.0
20250917235530,1,0,0,1,9,0.7,69.2,1.5,0.0
20250917235600,1,0,0,1,9,0.7,81.3,1.3,0.0
20250917235630,1,0,0,1,9,0.8,70.5,1.3,0.0
20250917235800,1,0,0,1,9,0.2,74.7,0.5,0.0
20250917235830,1,0,0,1,9,0.8,68.7,1.0,0.0
20250918000300,1,0,0,1,9,0.0,69.0,0.7,0.0
20250918000330,1,0,0,1,9,0.7,73.2,1.2,0.0
20250918000500,1,0,0,1,9,0.2,68.8,0.5,0.0
20250918000530,1,0,0,1,9,0.2,71.5,1.0,0.0
20250918000600,1,0,0,1,9,0.2,72.7,0.8,0.0
20250918000630,1,0,0,1,9,0.3,68.8,1.0,0.0
20250918000800,1,0,0,1,9,0.3,72.2,0.8,0.0
20250918000830,1,0,0,1,9,0.3,75.0,1.5,0.0
20250918000900,1,0,0,1,9,0.2,75.8,1.0,0.0
20250918000930,1,0,0,1,9,0.8,67.7,1.5,0.0
20250918001000,1,0,0,1,9,0.3,75.7,1.2,0.0
20250918001030,1,0,0,1,9,0.3,73.3,1.5,0.0
20250918001400,1,0,0,1,9,0.3,73.0,1.0,0.0
20250918001430,1,0,0,1,9,0.0,69.8,0.5,0.0
20250918001500,1,0,0,1,9,1.0,74.0,1.5,0.0
20250918001530,1,0,0,1,9,0.2,73.7,1.0,0.0
20250918001600,1,0,0,1,9,0.3,81.3,1.3,0.0
20250918001630,1,0,0,1,9,0.3,69.8,1.0,0.0
20250918001800,1,0,0,1,9,0.0,71.8,0.2,0.0
20250918001830,1,0,0,1,9,0.3,71.7,1.0,0.0
20250918002000,1,0,0,1,9,0.5,75.7,1.5,0.0
20250918002030,1,0,0,1,9,1.0,72.0,2.0,0.0
20250918002200,1,0,0,1,9,0.3,69.7,0.5,0.0
20250918002230,1,0,0,1,9,0.5,74.8,1.2,0.0
20250918002400,1,0,0,1,9,0.5,77.3,0.7,0.0
20250918002430,1,0,0,1,9,0.7,67.5,1.5,0.0
20250918002500,1,0,0,1,9,0.7,73.5,1.3,0.0
20250918002530,1,0,0,1,9,0.3,70.5,0.7,0.0
20250918002600,1,0,0,1,9,1.2,70.2,2.7,0.0
20250918002630,1,0,0,1,9,1.3,75.2,1.3,0.0
20250918002800,1,0,0,1,9,0.3,70.8,1.5,0.0
20250918002830,1,0,0,1,9,0.2,67.2,0.7,0.0
20250918003000,1,0,0,1,9,0.3,65.3,0.7,0.0
20250918003030,1,0,0,1,9,0.3,69.7,1.2,0.0
20250918003300,1,0,0,1,9,0.2,75.8,0.8,0.0
20250918003330,1,0,0,1,9,0.3,74.5,0.8,0.0
20250918003500,1,0,0,1,9,0.2,73.7,1.2,0.0
20250918003530,1,0,0,1,9,0.7,70.7,1.5,0.0
20250918003600,1,0,0,1,9,0.2,77.3,0.7,0.0
20250918003630,1,0,0,1,9,0.2,72.0,0.8,0.0
20250918003800,1,0,0,1,9,0.3,71.7,1.5,0.0
20250918003830,1,0,0,1,9,0.3,72.2,1.2,0.0
20250918004000,1,0,0,1,9,0.0,70.0,0.3,0.0
20250918004030,1,0,0,1,9,0.3,71.0,1.2,0.0
20250918004500,1,0,0,1,9,0.0,69.8,0.5,0.0
20250918004530,1,0,0,1,9,0.5,72.2,1.3,0.0
20250918004800,1,0,0,1,9,0.0,71.7,0.3,0.0
20250918004830,1,0,0,1,9,0.0,74.3,0.7,0.0
20250918004900,1,0,0,1,9,0.7,74.5,1.7,0.0
20250918004930,1,0,0,1,9,0.2,70.3,1.0,0.0
