Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20250831235200,1,0,0,1,9,0.0,74.3,0.3,0.0
20250831235230,1,0,0,1,9,0.5,74.3,1.5,0.0
20250831235500,1,0,0,1,9,0.3,74.8,0.8,0.0
20250831235530,1,0,0,1,9,0.8,71.5,1.7,0.0
20250831235600,1,0,0,1,9,0.0,75.7,0.7,0.0
20250831235630,1,0,0,1,9,0.3,73.5,1.0,0.0
20250831235700,1,0,0,1,9,0.3,67.3,1.0,0.0
20250831235730,1,0,0,1,9,0.5,71.8,1.3,0.0
20250831235900,1,0,0,1,9,0.0,73.7,1.3,0.0
20250831235930,1,0,0,1,9,0.3,68.5,0.7,0.0
20250901000200,1,0,0,1,9,0.5,71.5,1.3,0.0
20250901000230,1,0,0,1,9,0.8,66.2,1.5,0.0
20250901000400,1,0,0,1,9,0.3,69.0,1.2,0.0
20250901000430,1,0,0,1,9,0.2,72.5,0.7,0.0
20250901000500,1,0,0,1,9,0.0,71.0,1.2,0.0
20250901000530,1,0,0,1,9,0.0,72.5,0.2,0.0
20250901000800,1,0,0,1,9,0.2,73.7,1.0,0.0
20250901000830,1,0,0,1,9,0.8,73.7,1.5,0.0
20250901000900,1,0,0,1,9,0.7,72.0,1.7,0.0
20250901000930,1,0,0,1,9,0.3,65.7,0.3,0.0
20250901001000,1,0,0,1,9,0.3,79.3,0.8,0.0
20250901001030,1,0,0,1,9,0.0,71.0,1.0,0.0
20250901001200,1,0,0,1,9,0.7,72.0,1.8,0.0
20250901001230,1,0,0,1,9,0.0,70.5,0.5,0.0
20250901001500,1,0,0,1,9,0.7,72.0,1.0,0.0
20250901001530,1,0,0,1,9,0.2,67.3,0.8,0.0
20250901001800,1,0,0,1,9,0.2,68.8,0.7,0.0
20250901001830,1,0,0,1,9,1.7,68.0,2.5,0.0
20250901001900,1,0,0,1,9,0.7,68.7,1.3,0.0
20250901001930,1,0,0,1,9,0.8,77.3,2.0,0.0
20250901002000,1,0,0,1,9,0.3,71.8,1.0,0.0
20250901002030,1,0,0,1,9,0.0,73.8,0.5,0.0
20250901002200,1,0,0,1,9,0.2,71.7,0.7,0.0
20250901002230,1,0,0,1,9,0.5,71.7,1.2,0.0
20250901002500,1,0,0,1,9,0.0,67.3,0.7,0.0
20250901002530,1,0,0,1,9,0.0,70.3,0.7,0.0
20250901002600,1,0,0,1,9,0.7,74.7,1.5,0.0
20250901002630,1,0,0,1,9,0.3,72.7,1.2,0.0
20250901002800,1,0,0,1,9,0.0,79.2,0.8,0.0
20250901002830,1,0,0,1,9,0.2,67.8,0.8,0.0
20250901003000,1,0,0,1,9,0.7,69.3,1.0,0.0
20250901003030,1,0,0,1,9,0.0,75.3,0.8,0.0
20250901003100,1,0,0,1,9,0.0,74.8,0.2,0.0
20250901003130,1,0,0,1,9,0.5,67.8,0.8,0.0
20250901003500,1,0,0,1,9,0.3,65.5,1.2,0.0
20250901003530,1,0,0,1,9,0.0,66.0,0.5,0.0
20250901003800,1,0,0,1,9,0.0,74.3,0.7,0.0
20250901003830,1,0,0,1,9,0.0,68.0,0.5,0.0
20250901003900,1,0,0,1,9,0.0,72.3,0.2,0.0
20250901003930,1,0,0,1,9,0.3,79.2,1.0,0.0
20250901004200,1,0,0,1,9,0.5,71.2,1.3,0.0
20250901004230,1,0,0,1,9,0.7,74.0,1.0,0.0
20250901004400,1,0,0,1,9,0.0,72.5,0.3,0.0
20250901004430,1,0,0,1,9,0.2,71.0,0.7,0.0
20250901004500,1,0,0,1,9,0.8,74.5,1.2,0.0
20250901004530,1,0,0,1,9,1.0,71.3,1.5,0.0
20250901004900,1,0,0,1,9,0.0,70.5,0.3,0.0
20250901004930,1,0,0,1,9,0.0,68.8,0.5,0.0
20250901005000,1,0,0,1,9,0.3,77.5,0.8,0.0
20250901005030,1,0,0,1,9,0.7,70.5,1.3,0.0
20250901005100,1,0,0,1,9,0.3,67.5,1.5,0.0
20250901005130,1,0,0,1,9,0.2,67.7,0.5,0.0
20250901005300,1,0,0,1,9,0.5,81.8,1.2,0.0
20250901005330,1,0,0,1,9,0.7,67.0,0.8,0.0
20250901005400,1,0,0,1,9,0.0,70.5,0.2,0.0
20250901010000,1,0,0,1,9,0.5,72.2,1.2,0.0
20250901010030,1,0,0,1,9,0.2,68.8,0.5,0.0
20250901010500,1,0,0,1,9,0.0,67.3,0.2,0.0
20250901010530,1,0,0,1,9,0.2,65.0,0.7,0.0
20250901010800,1,0,0,1,9,0.2,77.7,0.8,0.0
20250901010830,1,0,0,1,9,0.3,65.5,0.3,0.0
20250901010900,1,0,0,1,9,0.3,73.2,1.0,0.0
20250901010930,1,0,0,1,9,0.2,78.5,0.7,0.0
20250901011000,1,0,0,1,9,0.0,70.3,0.3,0.0
20250901011030,1,0,0,1,9,0.2,67.7,1.2,0.0
20250901011200,1,0,0,1,9,0.7,67.3,0.7,0.0
20250901011230,1,0,0,1,9,0.7,78.8,1.2,0.0
20250901011400,1,0,0,1,9,0.0,73.7,0.7,0.0
20250901011430,1,0,0,1,9,0.3,71.5,1.2,0.0
20250901011500,1,0,0,1,9,0.0,70.0,0.0,0.0
20250901011530,1,0,0,1,9,0.3,69.0,0.8,0.0
20250901011900,1,0,0,1,9,0.7,75.3,0.8,0.0
20250901011930,1,0,0,1,9,0.0,78.5,0.5,0.0
20250901012000,1,0,0,1,9,0.3,67.2,0.7,0.0
20250901012030,1,0,0,1,9,0.0,70.0,0.0,0.0
20250901012400,1,0,0,1,9,0.2,70.7,0.8,0.0
20250901012430,1,0,0,1,9,0.0,72.0,0.5,0.0
20250901012600,1,0,0,1,9,0.2,71.2,0.5,0.0
20250901012630,1,0,0,1,9,0.7,66.7,1.0,0.0
20250901012900,1,0,0,1,9,0.0,70.0,0.0,0.0
20250901012930,1,0,0,1,9,0.2,66.5,0.2,0.0
20250901013000,1,0,0,1,9,0.0,70.7,0.5,0.0
20250901013030,1,0,0,1,9,0.2,71.3,0.3,0.0
20250901013300,1,0,0,1,9,0.5,79.2,1.3,0.0
20250901013330,1,0,0,1,9,0.3,83.3,0.5,0.0
20250901013400,1,0,0,1,9,0.2,70.7,0.5,0.0
20250901013430,1,0,0,1,9,0.2,74.0,0.5,0.0
20250901013500,1,0,0,1,9,0.3,69.5,0.3,0.0
20250901013530,1,0,0,1,9,0.8,67.2,1.8,0.0
20250901013600,1,0,0,1,9,0.3,72.2,1.0,0.0
20250901013630,1,0,0,1,9,0.2,76.7,0.7,0.0
20250901013800,1,0,0,1,9,0.3,72.2,0.8,0.0
20250901013830,1,0,0,1,9,0.3,67.7,1.0,0.0
20250901013900,1,0,0,1,9,0.3,76.3,1.0,0.0
20250901013930,1,0,0,1,9,0.3,69.3,0.5,0.0
20250901014000,1,0,0,1,9,0.0,73.8,0.5,0.0
20250901014030,1,0,0,1,9,0.2,69.0,0.7,0.0
20250901014300,1,0,0,1,9,0.7,67.8,1.0,0.0
20250901014330,1,0,0,1,9,0.5,78.3,0.8,0.0
20250901014400,1,0,0,1,9,0.0,73.2,0.7,0.0
20250901014430,1,0,0,1,9,0.2,72.2,0.5,0.0
20250901014500,1,0,0,1,9,0.0,74.8,0.8,0.0
20250901014530,1,0,0,1,9,0.0,69.7,0.5,0.0
20250901014900,1,0,0,1,9,0.2,69.7,0.3,0.0
20250901014930,1,0,0,1,9,0.3,62.3,0.7,0.0
20250901015000,1,0,0,1,9,0.2,74.5,1.0,0.0
20250901015030,1,0,0,1,9,0.0,73.8,0.5,0.0
20250901015100,1,0,0,1,9,0.2,68.8,0.3,0.0
20250901015130,1,0,0,1,9,0.7,68.0,1.2,0.0
20250901020000,1,0,0,1,9,0.0,72.2,0.2,0.0
20250901020030,1,0,0,1,9,0.0,70.2,0.3,0.0
20250901020300,1,0,0,1,9,0.0,70.8,0.3,0.0
20250901020330,1,0,0,1,9,0.2,69.7,0.7,0.0
20250901020500,1,0,0,1,9,0.0,70.2,0.5,0.0
20250901020530,1,0,0,1,9,0.0,68.7,0.7,0.0
20250901020600,1,0,0,1,9,0.0,72.7,0.3,0.0
20250901020630,1,0,0,1,9,0.2,66.2,0.3,0.0
20250901021000,1,0,0,1,9,0.3,72.2,0.7,0.0
20250901021030,1,0,0,1,9,0.5,72.0,0.5,0.0
20250901021500,1,0,0,1,9,0.2,72.8,0.7,0.0
20250901021530,1,0,0,1,9,0.5,71.2,1.2,0.0
20250901021600,1,0,0,1,9,0.0,72.0,0.7,0.0
20250901021630,1,0,0,1,9,0.2,71.2,0.8,0.0
20250901021800,1,0,0,1,9,0.0,69.8,0.3,0.0
20250901021830,1,0,0,1,9,0.8,69.7,0.7,0.0
20250901022000,1,0,0,1,9,0.3,69.2,0.8,0.0
20250901022030,1,0,0,1,9,0.2,69.3,0.5,0.0
20250901022500,1,0,0,1,9,0.5,68.2,0.7,0.0
20250901022530,1,0,0,1,9,0.2,71.7,0.5,0.0
20250901022600,1,0,0,1,9,0.0,76.2,0.5,0.0
20250901022630,1,0,0,1,9,0.3,73.8,0.8,0.0
20250901022800,1,0,0,1,9,0.0,69.3,0.7,0.0
20250901022830,1,0,0,1,9,0.0,69.3,0.5,0.0
20250901022900,1,0,0,1,9,0.0,72.8,0.5,0.0
20250901022930,1,0,0,1,9,0.0,74.7,0.5,0.0
20250901023000,1,0,0,1,9,0.5,69.3,0.8,0.0
20250901023030,1,0,0,1,9,0.0,73.7,0.2,0.0
20250901023200,1,0,0,1,9,0.0,69.5,0.3,0.0
20250901023230,1,0,0,1,9,0.2,71.5,0.7,0.0
20250901023300,1,0,0,1,9,0.2,69.0,0.5,0.0
20250901023330,1,0,0,1,9,0.3,71.0,0.8,0.0
