Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20260419172100,0,0,1,0,4,15.0,83.5,9.5,0.0
20260419172130,0,0,1,0,4,0.0,77.0,0.5,0.0
20260419172600,0,0,1,0,4,14.5,83.5,9.0,0.0
20260419172630,0,0,1,0,4,1.0,105.0,1.0,0.0
20260419173000,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419173030,0,0,1,0,4,1.5,100.5,1.0,0.0
20260419173600,0,0,1,0,4,5.5,68.0,2.5,0.0
20260419173630,0,0,1,0,4,0.5,73.0,0.5,0.0
20260419174100,0,0,1,0,4,23.0,51.5,9.5,0.0
20260419174130,0,0,1,0,4,4.0,53.0,2.0,0.0
20260419174600,0,0,1,0,4,10.5,95.5,8.0,0.0
20260419174630,0,0,1,0,4,1.0,80.0,1.0,0.0
20260419175200,0,0,1,0,4,6.5,80.5,3.0,0.0
20260419175230,0,0,1,0,4,6.5,91.5,4.5,0.0
20260419175600,0,0,1,0,4,21.5,68.5,12.0,0.0
20260419175630,0,0,1,0,4,4.5,76.5,3.0,0.0
20260419180200,0,0,1,0,4,1.0,59.5,0.5,0.0
20260419180230,0,0,1,0,4,10.5,92.5,6.5,0.0
20260419180600,0,0,1,0,4,11.0,81.0,6.5,0.0
20260419180630,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419181200,0,0,1,0,4,0.0,60.5,0.5,0.0
20260419181230,0,0,1,0,4,15.5,42.0,6.0,0.0
20260419181500,0,0,1,0,4,2.5,57.5,1.0,0.0
20260419181530,0,0,1,0,4,1.0,101.5,1.0,0.0
20260419182100,0,0,1,0,4,8.0,75.0,5.5,0.0
20260419182130,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419182600,0,0,1,0,4,14.5,47.5,6.5,0.0
20260419182630,0,0,1,0,4,12.0,15.5,1.5,0.0
20260419183000,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419183030,0,0,1,0,4,3.5,96.0,2.0,0.0
20260419183500,0,0,1,0,4,6.0,37.0,1.5,0.0
20260419183530,0,0,1,0,4,1.0,83.0,1.0,0.0
20260419184200,0,0,1,0,4,5.5,86.0,3.5,0.0
20260419184230,0,0,1,0,4,9.5,83.0,8.0,0.0
20260419184600,0,0,1,0,4,7.5,75.0,6.5,0.0
20260419184630,0,0,1,0,4,1.0,85.0,1.0,0.0
20260419184900,0,0,1,0,4,6.0,111.5,5.0,0.0
20260419184930,0,0,1,0,4,3.5,103.0,3.5,0.0
