Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20260419172100,0,0,1,0,4,5.0,38.0,2.0,0.0
20260419172130,0,0,1,0,4,0.0,50.0,0.0,0.0
20260419172600,0,0,1,0,4,3.0,52.0,2.0,0.0
20260419172630,0,0,1,0,4,1.0,41.0,1.0,0.0
20260419173000,0,0,1,0,4,8.0,49.0,2.0,0.0
20260419173030,0,0,1,0,4,1.0,51.0,1.0,0.0
20260419173600,0,0,1,0,4,3.0,45.0,1.0,0.0
20260419173630,0,0,1,0,4,0.0,50.0,0.0,0.0
20260419174100,0,0,1,0,4,4.0,46.0,1.0,0.0
20260419174130,0,0,1,0,4,2.0,45.0,2.0,0.0
20260419174600,0,0,1,0,4,2.0,41.0,1.0,0.0
20260419174630,0,0,1,0,4,4.0,54.0,2.0,0.0
20260419175200,0,0,1,0,4,2.0,41.0,2.0,0.0
20260419175230,0,0,1,0,4,0.0,50.0,0.0,0.0
20260419175600,0,0,1,0,4,2.0,49.0,1.0,0.0
20260419175630,0,0,1,0,4,1.0,48.0,1.0,0.0
20260419180200,0,0,1,0,4,1.0,49.0,1.0,0.0
20260419180230,0,0,1,0,4,2.0,42.0,1.0,0.0
20260419180600,0,0,1,0,4,0.0,50.0,0.0,0.0
20260419180630,0,0,1,0,4,12.0,47.0,4.0,0.0
20260419181200,0,0,1,0,4,3.0,41.0,2.0,0.0
20260419181230,0,0,1,0,4,4.0,33.0,2.0,0.0
20260419181500,0,0,1,0,4,0.0,50.0,0.0,0.0
20260419181530,0,0,1,0,4,3.0,44.0,2.0,0.0
20260419182100,0,0,1,0,4,0.0,50.0,0.0,0.0
20260419182130,0,0,1,0,4,7.0,41.0,2.0,0.0
20260419182600,0,0,1,0,4,8.0,35.0,2.0,0.0
20260419182630,0,0,1,0,4,0.0,50.0,0.0,0.0
20260419183000,0,0,1,0,4,2.0,54.0,1.0,0.0
20260419183030,0,0,1,0,4,5.0,42.0,1.0,0.0
20260419183500,0,0,1,0,4,6.0,41.0,3.0,0.0
20260419183530,0,0,1,0,4,4.0,48.0,2.0,0.0
20260419184200,0,0,1,0,4,3.0,41.0,1.0,0.0
20260419184230,0,0,1,0,4,1.0,47.0,1.0,0.0
20260419184600,0,0,1,0,4,3.0,53.0,2.0,0.0
20260419184630,0,0,1,0,4,0.0,50.0,0.0,0.0
20260419184900,0,0,1,0,4,3.0,43.0,1.0,0.0
20260419184930,0,0,1,0,4,2.0,41.0,2.0,0.0
