Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20260419172100,0,0,1,0,4,2.3,68.7,2.0,0.0
20260419172130,0,0,1,0,4,2.3,119.7,2.3,0.0
20260419172600,0,0,1,0,4,2.0,81.3,2.7,0.0
20260419172630,0,0,1,0,4,4.3,89.3,3.3,0.0
20260419173000,0,0,1,0,4,1.3,77.3,1.3,0.0
20260419173030,0,0,1,0,4,5.3,68.7,4.0,0.0
20260419173600,0,0,1,0,4,1.3,73.3,1.3,0.0
20260419173630,0,0,1,0,4,3.3,70.0,4.3,0.0
20260419174100,0,0,1,0,4,3.0,72.0,3.3,0.0
20260419174130,0,0,1,0,4,6.7,56.0,3.3,0.0
20260419174600,0,0,1,0,4,4.3,62.0,4.0,0.0
20260419174630,0,0,1,0,4,2.7,74.7,2.3,0.0
20260419175200,0,0,1,0,4,2.7,73.7,2.7,0.0
20260419175230,0,0,1,0,4,3.3,71.0,1.7,0.0
20260419175600,0,0,1,0,4,3.0,76.3,2.7,0.0
20260419175630,0,0,1,0,4,1.7,76.0,1.7,0.0
20260419180200,0,0,1,0,4,2.0,77.7,1.7,0.0
20260419180230,0,0,1,0,4,3.7,74.7,3.3,0.0
20260419180600,0,0,1,0,4,2.0,72.0,2.0,0.0
20260419180630,0,0,1,0,4,2.3,77.3,2.3,0.0
20260419181200,0,0,1,0,4,3.0,78.3,2.7,0.0
20260419181230,0,0,1,0,4,2.3,65.7,2.3,0.0
20260419181500,0,0,1,0,4,1.7,76.7,1.3,0.0
20260419181530,0,0,1,0,4,7.3,65.7,5.0,0.0
20260419182100,0,0,1,0,4,2.7,58.3,2.7,0.0
20260419182130,0,0,1,0,4,5.7,71.3,4.3,0.0
20260419182600,0,0,1,0,4,5.7,65.0,3.3,0.0
20260419182630,0,0,1,0,4,5.7,70.7,3.7,0.0
20260419183000,0,0,1,0,4,4.7,65.0,3.0,0.0
20260419183030,0,0,1,0,4,1.3,106.7,1.7,0.0
20260419183500,0,0,1,0,4,2.3,112.3,2.3,0.0
20260419183530,0,0,1,0,4,3.3,78.3,3.3,0.0
20260419184200,0,0,1,0,4,1.7,74.3,2.0,0.0
20260419184230,0,0,1,0,4,4.3,74.7,3.7,0.0
20260419184600,0,0,1,0,4,4.0,67.7,3.3,0.0
20260419184630,0,0,1,0,4,4.3,80.0,2.3,0.0
20260419184900,0,0,1,0,4,2.3,62.3,2.3,0.0
20260419184930,0,0,1,0,4,4.3,70.7,3.7,0.0
