Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20260419172100,0,0,1,0,4,1.0,73.0,0.5,0.0
20260419172130,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419172600,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419172630,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419173000,0,0,1,0,4,3.5,86.0,2.5,0.0
20260419173030,0,0,1,0,4,16.5,79.5,11.0,0.0
20260419173600,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419173630,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419174100,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419174130,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419174600,0,0,1,0,4,1.5,69.5,1.0,0.0
20260419174630,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419175200,0,0,1,0,4,17.0,74.0,11.5,0.0
20260419175230,0,0,1,0,4,3.0,71.5,2.0,0.0
20260419175600,0,0,1,0,4,0.5,74.5,0.5,0.0
20260419175630,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419180200,0,0,1,0,4,18.5,79.5,12.0,0.0
20260419180230,0,0,1,0,4,0.5,78.5,0.5,0.0
20260419180600,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419180630,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419181200,0,0,1,0,4,16.5,86.5,10.5,0.0
20260419181230,0,0,1,0,4,6.5,78.5,4.0,0.0
20260419181500,0,0,1,0,4,3.0,108.5,2.5,0.0
20260419181530,0,0,1,0,4,14.0,75.5,9.5,0.0
20260419182100,0,0,1,0,4,0.5,71.5,0.5,0.0
20260419182130,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419182600,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419182630,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419183000,0,0,1,0,4,3.0,84.0,2.5,0.0
20260419183030,0,0,1,0,4,17.5,69.0,10.5,0.0
20260419183500,0,0,1,0,4,1.5,88.0,1.5,0.0
20260419183530,0,0,1,0,4,17.0,73.5,10.5,0.0
20260419184200,0,0,1,0,4,15.5,85.5,10.5,0.0
20260419184230,0,0,1,0,4,7.0,67.0,4.0,0.0
20260419184600,0,0,1,0,4,1.0,61.5,1.0,0.0
20260419184630,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419184900,0,0,1,0,4,2.5,71.0,2.0,0.0
20260419184930,0,0,1,0,4,0.0,70.0,0.0,0.0
