Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20260419172100,0,0,1,0,4,2.7,90.0,5.0,0.0
20260419172130,0,0,1,0,4,1.3,104.3,4.0,0.0
20260419172600,0,0,1,0,4,3.3,102.0,6.7,0.0
20260419172630,0,0,1,0,4,2.0,97.7,4.0,0.0
20260419173000,0,0,1,0,4,2.0,104.7,5.7,0.0
20260419173030,0,0,1,0,4,2.7,95.3,6.3,0.0
20260419173600,0,0,1,0,4,2.3,94.3,4.7,0.0
20260419173630,0,0,1,0,4,1.0,115.3,4.0,0.0
20260419174100,0,0,1,0,4,2.0,108.7,4.0,0.0
20260419174130,0,0,1,0,4,3.0,107.7,7.3,0.0
20260419174600,0,0,1,0,4,2.0,99.3,5.3,0.0
20260419174630,0,0,1,0,4,3.0,95.0,7.0,0.0
20260419175200,0,0,1,0,4,2.7,104.0,6.7,0.0
20260419175230,0,0,1,0,4,0.7,107.3,2.7,0.0
20260419175600,0,0,1,0,4,1.7,103.7,4.7,0.0
20260419175630,0,0,1,0,4,2.7,102.7,6.3,0.0
20260419180200,0,0,1,0,4,2.0,105.3,6.0,0.0
20260419180230,0,0,1,0,4,1.3,110.7,4.7,0.0
20260419180600,0,0,1,0,4,3.0,101.0,7.3,0.0
20260419180630,0,0,1,0,4,1.7,98.3,4.7,0.0
20260419181200,0,0,1,0,4,2.3,98.0,5.0,0.0
20260419181230,0,0,1,0,4,2.3,99.7,6.3,0.0
20260419181500,0,0,1,0,4,1.3,101.7,3.3,0.0
20260419181530,0,0,1,0,4,1.7,99.3,5.0,0.0
20260419182100,0,0,1,0,4,2.0,95.7,4.0,0.0
20260419182130,0,0,1,0,4,2.0,102.3,3.7,0.0
20260419182600,0,0,1,0,4,1.0,100.7,2.7,0.0
20260419182630,0,0,1,0,4,2.3,100.7,5.3,0.0
20260419183000,0,0,1,0,4,1.7,111.3,4.7,0.0
20260419183030,0,0,1,0,4,0.7,115.3,3.0,0.0
20260419183500,0,0,1,0,4,0.7,111.7,2.3,0.0
20260419183530,0,0,1,0,4,0.7,101.3,2.3,0.0
20260419184200,0,0,1,0,4,1.3,97.0,3.3,0.0
20260419184230,0,0,1,0,4,2.7,102.0,5.3,0.0
20260419184600,0,0,1,0,4,1.3,104.0,4.3,0.0
20260419184630,0,0,1,0,4,1.0,101.3,3.3,0.0
20260419184900,0,0,1,0,4,2.0,103.7,3.7,0.0
20260419184930,0,0,1,0,4,1.0,103.7,4.3,0.0
