Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20260419172100,0,0,1,0,4,6.0,67.7,5.3,0.0
20260419172130,0,0,1,0,4,5.3,52.3,2.7,0.0
20260419172600,0,0,1,0,4,5.0,54.0,3.3,0.0
20260419172630,0,0,1,0,4,5.3,51.0,3.3,0.0
20260419173000,0,0,1,0,4,5.0,54.7,3.3,0.0
20260419173030,0,0,1,0,4,10.3,46.3,6.0,0.0
20260419173600,0,0,1,0,4,5.0,67.3,3.0,0.0
20260419173630,0,0,1,0,4,1.7,55.7,1.3,0.0
20260419174100,0,0,1,0,4,4.7,48.3,4.3,0.0
20260419174130,0,0,1,0,4,6.0,52.0,3.3,0.0
20260419174600,0,0,1,0,4,4.0,48.3,2.7,0.0
20260419174630,0,0,1,0,4,4.0,48.0,2.3,0.0
20260419175200,0,0,1,0,4,3.7,64.0,3.0,0.0
20260419175230,0,0,1,0,4,2.0,60.0,1.7,0.0
20260419175600,0,0,1,0,4,3.7,75.7,2.3,0.0
20260419175630,0,0,1,0,4,2.7,65.3,1.7,0.0
20260419180200,0,0,1,0,4,0.7,59.3,1.0,0.0
20260419180230,0,0,1,0,4,0.7,71.0,0.7,0.0
20260419180600,0,0,1,0,4,5.3,54.7,2.7,0.0
20260419180630,0,0,1,0,4,3.0,52.3,1.7,0.0
20260419181200,0,0,1,0,4,5.3,48.7,3.0,0.0
20260419181230,0,0,1,0,4,5.7,56.3,3.3,0.0
20260419181500,0,0,1,0,4,3.3,70.3,2.7,0.0
20260419181530,0,0,1,0,4,4.7,39.3,2.0,0.0
20260419182100,0,0,1,0,4,4.0,57.7,3.0,0.0
20260419182130,0,0,1,0,4,8.7,50.7,5.3,0.0
20260419182600,0,0,1,0,4,3.3,71.7,2.7,0.0
20260419182630,0,0,1,0,4,3.7,66.3,2.0,0.0
20260419183000,0,0,1,0,4,1.0,72.0,0.7,0.0
20260419183030,0,0,1,0,4,1.3,55.7,1.0,0.0
20260419183500,0,0,1,0,4,1.3,72.0,1.3,0.0
20260419183530,0,0,1,0,4,3.3,57.3,2.0,0.0
20260419184200,0,0,1,0,4,4.3,43.0,2.7,0.0
20260419184230,0,0,1,0,4,4.0,72.7,3.3,0.0
20260419184600,0,0,1,0,4,10.0,49.0,5.3,0.0
20260419184630,0,0,1,0,4,6.7,56.0,3.3,0.0
20260419184900,0,0,1,0,4,4.3,51.3,4.0,0.0
20260419184930,0,0,1,0,4,6.0,43.0,3.3,0.0
