Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20260419172100,0,0,1,0,4,5.0,57.5,2.5,0.0
20260419172130,0,0,1,0,4,1.0,64.5,0.5,0.0
20260419172600,0,0,1,0,4,1.5,72.0,1.0,0.0
20260419172630,0,0,1,0,4,1.5,74.5,1.0,0.0
20260419173000,0,0,1,0,4,10.5,73.0,5.0,0.0
20260419173030,0,0,1,0,4,8.0,66.0,4.0,0.0
20260419173600,0,0,1,0,4,3.0,71.5,2.0,0.0
20260419173630,0,0,1,0,4,3.0,66.0,0.5,0.0
20260419174100,0,0,1,0,4,5.5,84.5,1.5,0.0
20260419174130,0,0,1,0,4,0.5,77.5,0.5,0.0
20260419174600,0,0,1,0,4,4.0,74.5,2.0,0.0
20260419174630,0,0,1,0,4,1.0,81.0,1.0,0.0
20260419175200,0,0,1,0,4,19.0,76.5,11.0,0.0
20260419175230,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419175600,0,0,1,0,4,2.0,61.0,1.0,0.0
20260419175630,0,0,1,0,4,0.5,70.0,0.0,0.0
20260419180200,0,0,1,0,4,16.0,82.5,9.5,0.0
20260419180230,0,0,1,0,4,4.5,66.5,2.5,0.0
20260419180600,0,0,1,0,4,1.5,71.5,1.0,0.0
20260419180630,0,0,1,0,4,2.5,76.5,1.5,0.0
20260419181200,0,0,1,0,4,21.5,65.5,10.5,0.0
20260419181230,0,0,1,0,4,0.5,81.0,0.5,0.0
20260419181500,0,0,1,0,4,12.5,76.5,6.5,0.0
20260419181530,0,0,1,0,4,9.0,78.5,4.0,0.0
20260419182100,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419182130,0,0,1,0,4,1.0,70.5,0.5,0.0
20260419182600,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419182630,0,0,1,0,4,1.5,73.0,0.5,0.0
20260419183000,0,0,1,0,4,10.0,90.0,3.5,0.0
20260419183030,0,0,1,0,4,3.5,70.0,3.0,0.0
20260419183500,0,0,1,0,4,7.5,71.0,3.5,0.0
20260419183530,0,0,1,0,4,8.5,80.0,4.5,0.0
20260419184200,0,0,1,0,4,23.0,72.0,10.5,0.0
20260419184230,0,0,1,0,4,2.5,62.0,1.5,0.0
20260419184600,0,0,1,0,4,2.0,72.5,2.0,0.0
20260419184630,0,0,1,0,4,5.0,86.0,2.0,0.0
20260419184900,0,0,1,0,4,1.0,63.5,0.5,0.0
20260419184930,0,0,1,0,4,1.5,73.5,1.0,0.0
