Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20260419172100,0,0,1,0,4,7.0,60.0,4.5,0.0
20260419172130,0,0,1,0,4,17.0,19.0,3.0,0.0
20260419172600,0,0,1,0,4,2.5,40.5,2.0,0.0
20260419172630,0,0,1,0,4,7.5,33.5,2.5,0.0
20260419173000,0,0,1,0,4,3.0,36.5,1.5,0.0
20260419173030,0,0,1,0,4,2.5,56.5,1.0,0.0
20260419173600,0,0,1,0,4,10.0,50.0,5.5,0.0
20260419173630,0,0,1,0,4,6.0,34.5,2.0,0.0
20260419174100,0,0,1,0,4,11.0,51.5,5.5,0.0
20260419174130,0,0,1,0,4,6.5,47.5,2.0,0.0
20260419174600,0,0,1,0,4,3.5,61.5,2.0,0.0
20260419174630,0,0,1,0,4,22.0,24.5,4.0,0.0
20260419175200,0,0,1,0,4,12.5,57.5,7.5,0.0
20260419175230,0,0,1,0,4,3.5,54.0,1.5,0.0
20260419175600,0,0,1,0,4,7.5,50.5,4.5,0.0
20260419175630,0,0,1,0,4,0.5,70.0,1.0,0.0
20260419180200,0,0,1,0,4,22.5,47.5,10.0,0.0
20260419180230,0,0,1,0,4,7.5,63.5,5.5,0.0
20260419180600,0,0,1,0,4,1.5,74.0,1.5,0.0
20260419180630,0,0,1,0,4,5.5,23.0,1.5,0.0
20260419181200,0,0,1,0,4,10.0,44.0,3.5,0.0
20260419181230,0,0,1,0,4,16.0,54.0,8.0,0.0
20260419181500,0,0,1,0,4,4.0,27.5,1.5,0.0
20260419181530,0,0,1,0,4,7.5,63.0,5.5,0.0
20260419182100,0,0,1,0,4,11.5,51.5,5.0,0.0
20260419182130,0,0,1,0,4,2.5,41.0,1.0,0.0
20260419182600,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419182630,0,0,1,0,4,4.0,25.5,1.5,0.0
20260419183000,0,0,1,0,4,4.5,60.0,1.5,0.0
20260419183030,0,0,1,0,4,27.0,42.0,9.5,0.0
20260419183500,0,0,1,0,4,9.5,48.0,4.0,0.0
20260419183530,0,0,1,0,4,16.5,48.0,10.0,0.0
20260419184200,0,0,1,0,4,30.0,42.5,11.5,0.0
20260419184230,0,0,1,0,4,22.5,45.0,9.0,0.0
20260419184600,0,0,1,0,4,10.0,50.5,5.5,0.0
20260419184630,0,0,1,0,4,11.5,33.5,3.0,0.0
20260419184900,0,0,1,0,4,10.5,55.5,5.0,0.0
20260419184930,0,0,1,0,4,12.5,43.5,6.5,0.0
