Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20260419172100,0,0,1,0,4,13.0,61.0,10.5,0.0
20260419172130,0,0,1,0,4,0.5,70.0,0.5,0.0
20260419172600,0,0,1,0,4,10.5,61.0,8.0,0.0
20260419172630,0,0,1,0,4,1.0,62.5,1.0,0.0
20260419173000,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419173030,0,0,1,0,4,2.0,78.0,2.0,0.0
20260419173600,0,0,1,0,4,2.5,52.5,2.5,0.0
20260419173630,0,0,1,0,4,0.5,70.0,0.5,0.0
20260419174100,0,0,1,0,4,4.5,59.0,3.5,0.0
20260419174130,0,0,1,0,4,8.0,61.0,5.5,0.0
20260419174600,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419174630,0,0,1,0,4,15.0,60.5,9.5,0.0
20260419175200,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419175230,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419175600,0,0,1,0,4,11.0,64.5,7.5,0.0
20260419175630,0,0,1,0,4,8.5,61.5,4.5,0.0
20260419180200,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419180230,0,0,1,0,4,9.5,76.5,6.5,0.0
20260419180600,0,0,1,0,4,9.0,59.0,5.5,0.0
20260419180630,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419181200,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419181230,0,0,1,0,4,7.0,64.0,5.5,0.0
20260419181500,0,0,1,0,4,13.5,50.5,5.5,0.0
20260419181530,0,0,1,0,4,1.0,51.5,1.0,0.0
20260419182100,0,0,1,0,4,5.0,65.5,4.0,0.0
20260419182130,0,0,1,0,4,7.0,53.5,4.0,0.0
20260419182600,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419182630,0,0,1,0,4,13.0,64.5,6.5,0.0
20260419183000,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419183030,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419183500,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419183530,0,0,1,0,4,2.0,77.5,1.0,0.0
20260419184200,0,0,1,0,4,3.5,71.5,0.5,0.0
20260419184230,0,0,1,0,4,8.0,61.5,6.0,0.0
20260419184600,0,0,1,0,4,7.5,56.5,5.0,0.0
20260419184630,0,0,1,0,4,0.0,70.0,0.0,0.0
20260419184900,0,0,1,0,4,2.0,70.0,1.5,0.0
20260419184930,0,0,1,0,4,7.0,78.5,4.0,0.0
