Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20260419172100,0,0,1,0,4,3.5,69.5,2.2,0.0
20260419172130,0,0,1,0,4,5.0,69.0,3.0,0.0
20260419172600,0,0,1,0,4,6.2,72.2,4.2,0.0
20260419172630,0,0,1,0,4,7.2,74.8,4.2,0.0
20260419173000,0,0,1,0,4,6.2,77.2,4.0,0.0
20260419173030,0,0,1,0,4,5.2,79.8,3.2,0.0
20260419173600,0,0,1,0,4,8.5,63.5,5.2,0.0
20260419173630,0,0,1,0,4,10.2,68.8,5.2,0.0
20260419174100,0,0,1,0,4,11.2,76.2,5.8,0.0
20260419174130,0,0,1,0,4,7.5,72.0,4.0,0.0
20260419174600,0,0,1,0,4,8.5,63.0,5.0,0.0
20260419174630,0,0,1,0,4,7.2,69.2,4.2,0.0
20260419175200,0,0,1,0,4,10.0,65.5,5.5,0.0
20260419175230,0,0,1,0,4,10.2,65.0,4.8,0.0
20260419175600,0,0,1,0,4,6.5,67.5,4.0,0.0
20260419175630,0,0,1,0,4,11.0,57.0,5.5,0.0
20260419180200,0,0,1,0,4,6.8,70.0,4.2,0.0
20260419180230,0,0,1,0,4,8.5,75.5,5.2,0.0
20260419180600,0,0,1,0,4,5.5,71.8,3.2,0.0
20260419180630,0,0,1,0,4,4.8,75.0,3.2,0.0
20260419181200,0,0,1,0,4,6.8,75.5,4.5,0.0
20260419181230,0,0,1,0,4,9.5,75.8,5.8,0.0
20260419181500,0,0,1,0,4,9.8,64.0,4.5,0.0
20260419181530,0,0,1,0,4,8.5,67.8,5.5,0.0
20260419182100,0,0,1,0,4,4.8,75.0,3.8,0.0
20260419182130,0,0,1,0,4,10.2,73.2,6.0,0.0
20260419182600,0,0,1,0,4,4.5,73.0,2.8,0.0
20260419182630,0,0,1,0,4,9.8,64.8,5.8,0.0
20260419183000,0,0,1,0,4,4.5,68.0,3.0,0.0
20260419183030,0,0,1,0,4,5.2,74.5,3.8,0.0
20260419183500,0,0,1,0,4,2.2,68.5,0.8,0.0
20260419183530,0,0,1,0,4,5.2,66.8,3.8,0.0
20260419184200,0,0,1,0,4,8.0,64.8,5.0,0.0
20260419184230,0,0,1,0,4,4.0,78.2,3.2,0.0
20260419184600,0,0,1,0,4,9.0,63.8,4.8,0.0
20260419184630,0,0,1,0,4,5.8,71.2,3.5,0.0
20260419184900,0,0,1,0,4,9.5,63.2,4.8,0.0
20260419184930,0,0,1,0,4,5.5,74.8,3.8,0.0
