Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20260419172100,0,0,1,0,4,2.3,96.0,3.3,0.0
20260419172130,0,0,1,0,4,1.0,96.0,2.3,0.0
20260419172600,0,0,1,0,4,0.7,97.7,2.0,0.0
20260419172630,0,0,1,0,4,1.3,95.3,2.7,0.0
20260419173000,0,0,1,0,4,1.0,97.3,2.3,0.0
20260419173030,0,0,1,0,4,1.3,95.0,3.3,0.0
20260419173600,0,0,1,0,4,1.0,95.0,3.0,0.0
20260419173630,0,0,1,0,4,0.7,93.7,1.3,0.0
20260419174100,0,0,1,0,4,1.0,93.0,2.0,0.0
20260419174130,0,0,1,0,4,1.3,94.7,3.7,0.0
20260419174600,0,0,1,0,4,1.7,98.3,3.3,0.0
20260419174630,0,0,1,0,4,0.3,98.7,1.3,0.0
20260419175200,0,0,1,0,4,1.3,102.0,2.0,0.0
20260419175230,0,0,1,0,4,2.3,97.7,3.3,0.0
20260419175600,0,0,1,0,4,0.7,103.0,1.7,0.0
20260419175630,0,0,1,0,4,2.0,95.3,4.0,0.0
20260419180600,0,0,1,0,4,1.3,95.0,1.7,0.0
20260419180630,0,0,1,0,4,1.0,94.3,2.0,0.0
20260419181200,0,0,1,0,4,2.0,93.0,3.3,0.0
20260419181230,0,0,1,0,4,0.3,99.0,1.7,0.0
20260419181500,0,0,1,0,4,1.0,101.7,1.7,0.0
20260419181530,0,0,1,0,4,0.0,96.3,1.0,0.0
20260419182100,0,0,1,0,4,1.3,90.3,2.7,0.0
20260419182130,0,0,1,0,4,1.0,90.0,3.0,0.0
20260419182600,0,0,1,0,4,1.7,90.7,3.3,0.0
20260419182630,0,0,1,0,4,2.0,99.3,4.3,0.0
20260419183000,0,0,1,0,4,0.3,106.7,2.0,0.0
20260419183030,0,0,1,0,4,2.7,97.7,4.3,0.0
20260419183500,0,0,1,0,4,0.0,85.0,0.3,0.0
20260419183530,0,0,1,0,4,0.7,93.7,2.7,0.0
20260419184200,0,0,1,0,4,1.0,101.0,2.3,0.0
20260419184230,0,0,1,0,4,1.7,80.3,1.7,0.0
20260419184600,0,0,1,0,4,4.3,93.3,6.0,0.0
20260419184630,0,0,1,0,4,2.3,95.0,4.3,0.0
20260419184900,0,0,1,0,4,0.7,89.7,1.7,0.0
20260419184930,0,0,1,0,4,1.3,81.0,2.7,0.0
