Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20260419172100,0,0,1,0,4,7.3,87.0,4.7,0.0
20260419172130,0,0,1,0,4,5.7,60.7,4.3,0.0
20260419172600,0,0,1,0,4,9.3,70.3,5.3,0.0
20260419172630,0,0,1,0,4,4.0,64.3,3.7,0.0
20260419173000,0,0,1,0,4,7.7,58.0,7.7,0.0
20260419173030,0,0,1,0,4,6.7,86.0,4.3,0.0
20260419173600,0,0,1,0,4,6.3,72.7,4.3,0.0
20260419173630,0,0,1,0,4,6.0,83.7,4.0,0.0
20260419174100,0,0,1,0,4,10.7,58.7,8.0,0.0
20260419174130,0,0,1,0,4,9.7,78.3,6.3,0.0
20260419174600,0,0,1,0,4,5.0,78.3,5.0,0.0
20260419174630,0,0,1,0,4,3.3,89.0,2.7,0.0
20260419175200,0,0,1,0,4,6.0,58.0,4.7,0.0
20260419175230,0,0,1,0,4,9.0,68.3,4.0,0.0
20260419175600,0,0,1,0,4,10.0,69.3,4.3,0.0
20260419175630,0,0,1,0,4,7.3,79.7,5.0,0.0
20260419180200,0,0,1,0,4,11.3,66.3,6.3,0.0
20260419180230,0,0,1,0,4,6.7,63.7,6.0,0.0
20260419180600,0,0,1,0,4,9.3,87.7,6.0,0.0
20260419180630,0,0,1,0,4,8.0,66.3,6.3,0.0
20260419181200,0,0,1,0,4,9.3,75.3,6.7,0.0
20260419181230,0,0,1,0,4,11.0,74.7,8.0,0.0
20260419181500,0,0,1,0,4,12.0,73.7,8.3,0.0
20260419181530,0,0,1,0,4,9.3,76.3,6.0,0.0
20260419182100,0,0,1,0,4,10.0,62.3,7.3,0.0
20260419182130,0,0,1,0,4,9.3,76.3,5.3,0.0
20260419182600,0,0,1,0,4,5.3,71.3,3.0,0.0
20260419182630,0,0,1,0,4,6.7,87.3,6.0,0.0
20260419183000,0,0,1,0,4,2.3,74.7,2.7,0.0
20260419183030,0,0,1,0,4,3.7,79.0,4.0,0.0
20260419183500,0,0,1,0,4,3.3,80.7,4.0,0.0
20260419183530,0,0,1,0,4,10.0,80.7,5.3,0.0
20260419184200,0,0,1,0,4,10.7,67.3,7.7,0.0
20260419184230,0,0,1,0,4,4.0,68.3,4.0,0.0
20260419184600,0,0,1,0,4,5.7,67.3,4.7,0.0
20260419184630,0,0,1,0,4,3.0,67.0,4.0,0.0
20260419184900,0,0,1,0,4,7.0,56.3,5.3,0.0
20260419184930,0,0,1,0,4,8.0,73.3,5.3,0.0
