Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20260419172100,0,0,1,0,4,0.0,60.0,1.0,0.0
20260419172130,0,0,1,0,4,1.0,73.5,1.0,0.0
20260419172600,0,0,1,0,4,1.0,63.0,1.0,0.0
20260419172630,0,0,1,0,4,0.0,50.0,0.0,0.0
20260419173000,0,0,1,0,4,0.0,50.0,0.0,0.0
20260419173030,0,0,1,0,4,8.0,71.0,3.5,0.0
20260419173600,0,0,1,0,4,0.0,50.0,0.0,0.0
20260419173630,0,0,1,0,4,0.0,50.0,0.0,0.0
20260419174100,0,0,1,0,4,1.0,87.0,1.0,0.0
20260419174130,0,0,1,0,4,2.5,68.5,2.0,0.0
20260419174600,0,0,1,0,4,3.0,59.0,1.0,0.0
20260419174630,0,0,1,0,4,3.5,79.5,1.5,0.0
20260419175200,0,0,1,0,4,0.5,61.0,0.5,0.0
20260419175230,0,0,1,0,4,0.5,60.0,0.5,0.0
20260419175600,0,0,1,0,4,0.5,73.5,0.5,0.0
20260419175630,0,0,1,0,4,0.5,70.5,0.5,0.0
20260419180200,0,0,1,0,4,1.0,56.5,1.0,0.0
20260419180230,0,0,1,0,4,0.5,60.0,0.5,0.0
20260419180600,0,0,1,0,4,1.5,54.5,1.0,0.0
20260419180630,0,0,1,0,4,0.0,50.0,0.0,0.0
20260419181200,0,0,1,0,4,0.5,68.0,0.5,0.0
20260419181230,0,0,1,0,4,0.5,69.5,0.5,0.0
20260419181500,0,0,1,0,4,2.0,71.5,1.5,0.0
20260419181530,0,0,1,0,4,1.0,63.0,1.0,0.0
20260419182100,0,0,1,0,4,0.5,52.5,0.5,0.0
20260419182130,0,0,1,0,4,0.0,50.0,0.5,0.0
20260419182600,0,0,1,0,4,0.5,76.0,1.0,0.0
20260419182630,0,0,1,0,4,1.5,71.0,1.5,0.0
20260419183000,0,0,1,0,4,0.5,69.5,0.5,0.0
20260419183030,0,0,1,0,4,0.5,59.0,0.5,0.0
20260419183500,0,0,1,0,4,1.5,64.5,2.0,0.0
20260419183530,0,0,1,0,4,1.0,68.0,1.0,0.0
20260419184200,0,0,1,0,4,1.0,75.0,1.0,0.0
20260419184230,0,0,1,0,4,0.0,61.5,0.5,0.0
20260419184600,0,0,1,0,4,0.0,50.0,0.0,0.0
20260419184630,0,0,1,0,4,0.5,56.0,0.5,0.0
20260419184900,0,0,1,0,4,2.0,72.5,1.5,0.0
20260419184930,0,0,1,0,4,1.0,70.0,1.0,0.0
